"","sftgcode","year","byregn2","group","sftgname","feanctig","sftptv2a","sftpcons","ethherf","relhrel","disp4cat","sftpdur2","floil","maccat","logim","logtpop","logmtn","anocracy","democracy","log_gdpc","miss_ind","glb_ind","cwar_ind","reg_ind","sample"
"132","GAB",1964,1,1,"Gabon",0,"Full autocracy",0,0.388749986886978,0.45906600356102,0,0,0,0,0.4271060526371,6.19644403457642,0.0676586478948593,0,0,6.69404220581055,0,"Y","","Y",1
"133","GAB",1972,1,1,"Gabon",0,"Full autocracy",0,0.207307264208794,0.471902012825012,0,0,1,0,0.458504050970078,6.27098846435547,0.0676586478948593,0,0,7.63489294052124,0,"Y","","Y",1
"134","GAB",1998,1,1,"Gabon",0,"Full autocracy",0,0.20287811756134,0.435273498296738,0,0,1,0,0.448455303907394,7.03966045379639,0.0676586478948593,1,0,9.08935546875,0,"Y","Y","",1
"135","GAM",1994,1,1,"Gambia, The",0,"Full democracy",1,0.264151781797409,0.78079217672348,0,0,0,0,0.789774000644684,6.91373729705811,0,0,1,7.00952625274658,0,"Y","","Y",1
"136","GDR",1958,3,1,"Germany, East",0,"Full autocracy",0,1,0.469570487737656,0,0,0,0,-0.748571693897247,9.71637439727783,1.0986123085022,0,0,7.19967842102051,0,"Y","","Y",1
"137","GDR",1974,3,1,"Germany, East",0,"Full autocracy",0,0.96950376033783,0.471249997615814,0,0,0,0,-1.56470203399658,9.74138069152832,1.0986123085022,0,0,7.72929573059082,0,"Y","Y","",1
"138","GER",1994,3,1,"Germany",0,"Full democracy",0,0.869956016540527,0.316657572984695,1,0,0,0,-1.91499209403992,11.2948942184448,NA,0,1,9.8550386428833,1,"Y","Y","",1
"139","GHA",1962,1,1,"Ghana",0,"Full autocracy",0,0.29893285036087,0.290851682424545,0,0,0,0,-0.0855899155139923,8.81907367706299,0,0,0,6.00571250915527,0,"Y","","Y",1
"140","GHA",1965,1,1,"Ghana",0,"Full autocracy",0,0.29893285036087,0.290851682424545,0,0,0,0,-0.244669452309608,8.91193389892578,0,0,0,6.0077805519104,0,"Y","Y","",1
"141","GHA",1972,1,2,"Ghana",0,"Partial autocracy",1,0.170303404331207,0.238905891776085,0,1,0,0,-0.183349832892418,9.06218814849854,0,1,0,6.23588037490845,0,"Y","","Y",1
"142","GHA",1981,1,1,"Ghana",0,"Partial democracy with factionalism",1,0.170303404331207,0.238905891776085,0,1,0,0,0.0913818627595901,9.28256797790527,0,0,1,6.66610383987427,0,"Y","","Y",1
"143","GHA",1988,1,1,"Ghana",0,"Full autocracy",0,0.170302093029022,0.222141116857529,0,0,0,0,0.350035309791565,9.52098178863525,0,0,0,6.83175945281982,0,"Y","Y","",1
"144","GHA",1992,1,2,"Ghana",0,"Full autocracy",0,0.170313835144043,0.20080092549324,0,0,0,0,0.364700496196747,9.63410377502441,0,0,0,6.96439075469971,0,"Y","Y","",1
"145","GHA",1997,1,1,"Ghana",0,"Partial autocracy",0,0.170313835144043,0.20080092549324,0,0,0,0,0.404625117778778,9.77052783966064,0,1,0,7.15513849258423,0,"Y","Y","",1
"146","GNB",1998,1,1,"Guinea-Bissau",0,"Partial democracy with factionalism",1,0.229659914970398,0.408199995756149,0,1,0,0,1.14160251617432,7.10987949371338,0,1,0,6.692542552948,0,"Y","Y","",1
"147","GRC",1967,3,1,"Greece",1,"Partial autocracy",1,0.679780900478363,0.956628024578094,1,0,0,0,-1.1685117483139,9.05380344390869,3.12676048278809,1,0,7.29147911071777,0,"Y","","Y",1
"148","GRC",1991,3,1,"Greece",1,"Full democracy",0,0.679317474365234,0.929765999317169,1,0,0,0,-1.66931128501892,9.22157669067383,3.12676048278809,0,1,9.19002056121826,0,"Y","","Y",1
"149","GRC",1996,3,1,"Greece",1,"Full democracy",0,0.681544542312622,0.907296001911163,1,0,0,0,-1.62801432609558,9.24744319915771,3.12676048278809,0,1,9.36285018920898,0,"Y","","Y",1
"150","GUA",1966,4,2,"Guatemala",0,"Full autocracy",1,0.487793833017349,0.941334009170532,1,0,0,0,0.0721032917499542,8.39840984344482,3.76352286338806,1,0,6.52668523788452,0,"Y","Y","",1
"151","GUI",1961,1,1,"Guinea",0,"Full autocracy",0,0.296394616365433,0.486000001430511,0,0,0,0,0.810451149940491,8.02943325042725,1.43508458137512,0,0,6.57968187332153,0,"Y","Y","",1
"152","GUI",1964,1,1,"Guinea",0,"Full autocracy",0,0.296394616365433,0.486000001430511,0,0,0,0,0.533367574214935,8.09223937988281,1.43508458137512,0,0,6.7286524772644,0,"Y","","Y",1
"153","GUI",1972,1,1,"Guinea",0,"Full autocracy",0,0.273878365755081,0.514062523841858,0,0,0,0,0.555643737316132,8.26796245574951,1.43508458137512,0,0,6.74201965332031,0,"Y","","Y",1
"154","GUI",1980,1,1,"Guinea",0,"Full autocracy",0,0.273878365755081,0.514062523841858,0,0,0,0,0.633697271347046,8.39298915863037,1.43508458137512,0,0,7.55200624465942,0,"Y","","Y",1
"155","GUI",1990,1,1,"Guinea",0,"Full autocracy",0,0.273750245571136,0.542400002479553,0,0,0,0,0.843678176403046,8.65817165374756,1.43508458137512,0,0,7.63213968276978,0,"Y","Y","",1
"156","GUI",1997,1,1,"Guinea",0,"Partial autocracy",0,0.264944344758987,0.591225504875183,0,1,0,0,0.971656322479248,8.89850234985352,1.43508458137512,1,0,7.85621500015259,0,"Y","Y","",1
"157","GUY",1970,4,1,"Guyana",0,"Partial autocracy",0,0.375649958848953,0.262598842382431,1,0,0,0,-0.347738593816757,6.53378868103027,1.19392251968384,1,0,6.62451648712158,0,"Y","","Y",1
"158","GUY",1978,4,1,"Guyana",0,"Partial autocracy",1,0.375649958848953,0.262598842382431,1,0,0,0,-0.255731731653214,6.60529804229736,1.19392251968384,1,0,7.40750598907471,0,"Y","","Y",1
"159","GUY",1984,4,1,"Guyana",0,"Full autocracy",0,0.372425764799118,0.26418524980545,1,1,0,0,-0.057915274053812,6.63594675064087,1.19392251968384,0,0,7.44108581542969,0,"Y","Y","",1
"160","GUY",1999,4,1,"Guyana",0,"Partial democracy with factionalism",0,0.37180832028389,0.261315762996674,1,0,0,0,0.0790219902992249,6.61873912811279,1.19392251968384,0,1,8.17106819152832,0,"Y","","Y",1
"161","HAI",1968,4,1,"Haiti",0,"Full autocracy",0,0.905073821544647,0.754900813102722,0,0,0,0,0.325743645429611,8.34664249420166,2.79728126525879,0,0,5.63835477828979,0,"Y","","Y",1
"162","HAI",1978,4,2,"Haiti",0,"Full autocracy",0,0.904445767402649,0.737688004970551,0,0,0,0,0.429572254419327,8.51998901367188,2.79728126525879,0,0,6.03481149673462,0,"Y","Y","",1
"163","HAI",1991,4,1,"Haiti",0,"Full autocracy",1,0.904368460178375,0.685493528842926,0,1,0,0,0.776729166507721,8.82010841369629,2.79728126525879,0,0,6.60490560531616,0,"Y","","Y",1
"164","HAI",1999,4,1,"Haiti",0,"Partial democracy with factionalism",1,0.905028820037842,0.630008101463318,0,0,0,0,0.827010095119476,8.94806575775146,2.79728126525879,0,1,7.64076709747314,0,"Y","","Y",1
"165","HON",1963,4,1,"Honduras",0,"Partial autocracy",0,0.822914123535156,0.912485718727112,1,0,0,0,-0.0102128554135561,7.58120965957642,3.98527336120605,1,0,5.94816541671753,0,"Y","","Y",1
"166","HON",1966,4,1,"Honduras",0,"Partial autocracy",0,0.822914123535156,0.912485718727112,1,0,0,0,-0.00374532304704189,7.68432426452637,3.98527336120605,1,0,6.04609489440918,0,"Y","","Y",1
"167","HON",1978,4,2,"Honduras",0,"Partial autocracy",0,0.808565676212311,0.901429295539856,0,0,0,0,-0.177613958716393,8.04462623596191,3.98527336120605,1,0,6.80362749099731,0,"Y","Y","",1
"168","HON",1991,4,1,"Honduras",0,"Partial democracy without factionalism",0,0.808776617050171,0.844720959663391,0,0,0,0,-0.2387964874506,8.46041107177734,3.98527336120605,0,1,7.5170750617981,0,"Y","","Y",1
"169","HUN",1956,3,1,"Hungary",0,"Full autocracy",1,0.813318014144897,0.440842002630234,1,0,0,0,-0.357509076595306,9.1926851272583,0,0,0,6.96885061264038,0,"Y","Y","",1
"170","HUN",1998,3,1,"Hungary",0,"Full democracy",0,0.801177978515625,0.391415923833847,0,0,0,0,-1.29498565196991,9.22808170318604,0,0,1,9.07197284698486,0,"Y","Y","",1
"171","IND",1956,2,2,"India",1,"Partial democracy without factionalism",1,0.194117218255997,0.697167634963989,1,0,0,0,0.455428063869476,12.8868837356567,2.63188886642456,0,1,5.06928157806396,0,"Y","Y","",1
"172","IND",1961,2,1,"India",1,"Partial democracy without factionalism",0,0.194117218255997,0.697167634963989,1,0,0,0,0.507803797721863,12.977068901062,2.63188886642456,0,1,5.22934246063232,0,"Y","Y","",1
"173","IND",1967,2,1,"India",1,"Partial democracy without factionalism",1,0.194117218255997,0.697167634963989,1,0,0,0,0.25216993689537,13.1126298904419,2.63188886642456,0,1,5.44820165634155,0,"Y","Y","",1
"174","IND",1983,2,1,"India",1,"Partial democracy with factionalism",1,0.200186431407928,0.684159815311432,1,0,0,0,0.505280315876007,13.4635400772095,2.63188886642456,0,1,6.63031387329102,0,"Y","Y","",1
"175","IRE",1956,3,1,"Ireland",0,"Full democracy",0,0.952239632606506,0.917374014854431,0,0,0,0,-1.03000855445862,7.97968149185181,0,0,1,6.85228490829468,0,"Y","Y","",1
"176","IRE",1967,3,1,"Ireland",0,"Full democracy",0,0.952239632606506,0.917374014854431,0,0,0,0,-1.47285270690918,7.96415567398071,0,0,1,7.30720901489258,0,"Y","","Y",1
"177","IRE",1991,3,1,"Ireland",0,"Full democracy",0,0.960600018501282,0.905478000640869,0,0,0,0,-1.81815695762634,8.16536331176758,0,0,1,9.34249591827393,0,"Y","","Y",1
"178","IRE",1994,3,1,"Ireland",0,"Full democracy",0,0.950850009918213,0.896098017692566,0,0,0,0,-1.85147869586945,8.16990280151367,0,0,1,9.5270528793335,0,"Y","Y","",1
"179","IRN",1959,5,1,"Iran",0,"Full autocracy",0,0.300412267446518,0.78773033618927,1,1,1,0,0.559319972991943,9.90718078613281,3.67122459411621,0,0,5.88557624816895,0,"Y","Y","",1
"180","IRN",1977,5,1,"Iran",0,"Full autocracy",1,0.300243228673935,0.78773033618927,1,0,1,0,0.26599332690239,10.4149026870728,3.67122459411621,0,0,7.85192966461182,0,"Y","Y","",1
"181","IRQ",1959,5,1,"Iraq",0,"Partial autocracy",1,0.642653584480286,0.434112012386322,0,0,1,0,0.47477999329567,8.7424144744873,1.94591009616852,1,0,6.35610771179199,0,"Y","Y","",1
"182","IRQ",1980,5,1,"Iraq",0,"Full autocracy",1,0.61563241481781,0.434112012386322,1,0,1,0,0.193927109241486,9.4043436050415,1.94591009616852,0,0,8.29804134368896,0,"Y","Y","",1
"183","ISR",1957,5,1,"Israel",0,"Full democracy",0,0.810486197471619,0.777491807937622,1,0,0,0,-1.02186739444733,7.46622753143311,0.993251800537109,0,1,6.91323041915894,0,"Y","","Y",1
"184","ISR",1977,5,1,"Israel",0,"Partial democracy without factionalism",0,0.720057725906372,0.752607524394989,1,0,0,0,-1.25151991844177,8.11910057067871,0.993251800537109,0,1,8.31640338897705,0,"Y","Y","",1
"185","ISR",1987,5,1,"Israel",0,"Partial democracy without factionalism",1,0.720105528831482,0.736141681671143,1,0,0,0,-1.72744536399841,8.31947326660156,0.993251800537109,0,1,9.04853630065918,0,"Y","Y","",1
"186","ITA",1995,3,1,"Italy",1,"Full democracy",0,0.891538798809052,0.68994003534317,0,0,0,0,-1.74171853065491,10.9518938064575,3.14415216445923,0,1,9.81471824645996,0,"Y","","Y",1
"187","IVO",1963,1,1,"Cote d'Ivoire",0,"Full autocracy",0,0.175716429948807,0.417014598846436,1,0,0,0,0.284714072942734,8.27690315246582,0.336472243070602,0,0,6.11363792419434,0,"Y","","Y",1
"188","IVO",1988,1,2,"Cote d'Ivoire",0,"Full autocracy",0,0.165393382310867,0.391806095838547,1,0,0,0,0.739834308624268,9.29440593719482,0.336472243070602,0,0,7.61118459701538,0,"Y","Y","",1
"189","IVO",1991,1,1,"Cote d'Ivoire",0,"Full autocracy",0,0.165393382310867,0.391806095838547,1,0,0,0,0.82968008518219,9.40137386322021,0.336472243070602,0,0,7.50594854354858,0,"Y","Y","",1
"190","IVO",1996,1,1,"Cote d'Ivoire",0,"Full autocracy",0,0.172338217496872,0.390923351049423,1,0,0,0,0.995748102664948,9.54845428466797,0.336472243070602,0,0,7.50924205780029,0,"Y","","Y",1
"191","IVO",2002,1,1,"Cote d'Ivoire",0,"Partial democracy with factionalism",1,0.168421998620033,0.378340214490891,1,1,0,0,1.14779424667358,9.66947269439697,0.336472243070602,1,0,7.61459350585938,0,"Y","Y","",1
"192","JAM",1968,4,2,"Jamaica",0,"Full democracy",0,0.625862002372742,0.571869790554047,0,0,0,0,-0.842010676860809,7.48605251312256,1.33500111103058,0,1,6.57495021820068,0,"Y","","Y",1
"193","JOR",1957,5,1,"Jordan",0,"Partial autocracy",1,0.956773340702057,0.855472207069397,0,0,0,0,0.203496560454369,6.49978685379028,2.72129535675049,1,0,5.33469772338867,0,"Y","","Y",1
"194","JOR",1970,5,1,"Jordan",0,"Full autocracy",1,0.956773340702057,0.855472207069397,0,0,0,0,-0.135969817638397,7.25417804718018,2.72129535675049,0,0,6.53130006790161,0,"Y","Y","",1
"195","JOR",1980,5,1,"Jordan",0,"Full autocracy",0,0.956278502941132,0.855472207069397,0,0,0,0,-0.163053140044212,7.64730882644653,2.72129535675049,0,0,7.20749664306641,0,"Y","Y","",1
"196","JPN",1958,2,1,"Japan",1,"Full democracy",0,0.975273847579956,0.406203001737595,1,0,0,0,-0.884255945682526,11.4157094955444,2.75366067886353,0,1,6.59980249404907,0,"Y","","Y",1
"197","JPN",1966,2,1,"Japan",1,"Full democracy",0,0.975273847579956,0.406203001737595,1,0,0,0,-1.6572939157486,11.4915075302124,2.75366067886353,0,1,7.40977239608765,0,"Y","Y","",1
"198","JPN",1969,2,2,"Japan",1,"Full democracy",0,0.975273847579956,0.406203001737595,1,0,0,0,-1.8897100687027,11.5218057632446,2.75366067886353,0,1,7.72596549987793,0,"Y","","Y",1
"199","JPN",1983,2,1,"Japan",1,"Full democracy",0,0.970545291900635,0.387951910495758,1,0,0,0,-2.21582984924316,11.675971031189,2.75366067886353,0,1,9.20884418487549,0,"Y","Y","",1
"200","JPN",1989,2,1,"Japan",1,"Full democracy",0,0.970545291900635,0.387951910495758,1,0,0,0,-2.36085391044617,11.7122020721436,2.75366067886353,0,1,9.61912155151367,0,"Y","Y","",1
"201","JPN",1997,2,1,"Japan",1,"Full democracy",0,0.978174209594727,0.363553732633591,1,0,0,0,-2.24626660346985,11.7398376464844,2.75366067886353,0,1,10.0418186187744,0,"Y","","Y",1
"202","KEN",1991,1,1,"Kenya",0,"Full autocracy",1,0.167203441262245,0.219143554568291,1,0,0,1,0.261284589767456,10.0346908569336,3.30688667297363,0,0,6.91040182113647,0,"Y","Y","",1
"203","KEN",1998,1,1,"Kenya",0,"Full autocracy",0,0.166930615901947,0.234998017549515,1,0,0,0,0.566604971885681,10.2430973052979,3.30688667297363,1,0,7.14567708969116,0,"Y","Y","",1
"204","KUW",1970,5,1,"Kuwait",0,"Full autocracy",0,0.788850009441376,0.525712490081787,0,0,1,0,-0.802683770656586,6.45047044754028,0,0,0,8.87402820587158,0,"Y","Y","",1
"205","KUW",1977,5,1,"Kuwait",0,"Full autocracy",0,0.788850009441376,0.525712490081787,0,0,1,0,-0.723452508449554,6.9147310256958,0,0,0,9.29413032531738,0,"Y","Y","",1
"206","KUW",1987,5,1,"Kuwait",0,"Full autocracy",0,0.731850028038025,0.515250623226166,0,0,1,0,-1.12960839271545,7.45007944107056,0,0,0,9.48143577575684,0,"Y","Y","",1
"207","KZK",1994,5,1,"Kazakhstan",0,"Partial autocracy",0,0.379464745521545,0.290374100208282,0,0,0,0,0.111861079931259,9.73204612731934,3.99987745285034,1,0,8.59044361114502,0,"Y","Y","",1
"208","LAO",1960,2,1,"Laos",0,"Full democracy",1,0.503336012363434,0.470285534858704,0,1,1,1,0.535544753074646,7.64060401916504,3.60549783706665,0,1,5.92425584793091,0,"Y","Y","",1
"209","LAO",1989,2,1,"Laos",0,"Full autocracy",0,0.518934011459351,0.459293514490128,0,0,1,0,0.824671864509583,8.24774360656738,3.60549783706665,0,0,7.22693586349487,0,"Y","Y","",1
"210","LBR",1961,1,1,"Liberia",0,"Full autocracy",0,0.195187911391258,0.368942767381668,0,0,0,0,0.562075793743134,6.93244791030884,0.470003634691238,0,0,5.36129236221313,0,"Y","Y","",1
"211","LBR",1964,1,1,"Liberia",0,"Full autocracy",0,0.195187911391258,0.368942767381668,0,0,0,0,0.328918486833572,7.01211547851562,0.470003634691238,0,0,5.49306154251099,0,"Y","","Y",1
"212","LBR",1980,1,2,"Liberia",0,"Full autocracy",0,0.192382752895355,0.331325739622116,0,0,0,0,0.656154870986938,7.46908378601074,0.470003634691238,0,0,6.505784034729,0,"Y","Y","",1
"213","LBR",1985,1,1,"Liberia",0,"Full autocracy",1,0.192021518945694,0.29931104183197,0,0,0,0,0.877136766910553,7.63867998123169,0.470003634691238,0,0,6.7393364906311,0,"Y","Y","",1
"214","LEB",1958,5,1,"Lebanon",0,"Partial democracy with factionalism",1,0.89040994644165,0.252781212329865,1,0,0,0,-0.316928952932358,7.41276407241821,4.0621657371521,1,0,6.4952654838562,0,"Y","Y","",1
"215","LEB",1965,5,1,"Lebanon",0,"Partial democracy with factionalism",0,0.89040994644165,0.252781212329865,1,0,0,0,-0.605984807014465,7.6152982711792,4.0621657371521,1,0,6.61338424682617,0,"Y","","Y",1
"216","LEB",1975,5,1,"Lebanon",0,"Partial democracy with factionalism",1,0.88620001077652,0.253917127847672,1,0,0,0,-0.546104073524475,7.894690990448,4.0621657371521,1,0,6.99209642410278,0,"Y","Y","",1
"217","LES",1970,1,1,"Lesotho",0,"Partial democracy without factionalism",1,0.881575703620911,0.333717286586761,0,0,0,0,0.212861940264702,6.89669418334961,4.4212474822998,0,1,5.47441101074219,0,"Y","","Y",1
"218","LES",1985,1,1,"Lesotho",0,"Full autocracy",0,0.881419777870178,0.370567589998245,0,0,0,0,0.47062948346138,7.22693586349487,4.4212474822998,0,0,6.7355899810791,0,"Y","Y","",1
"219","LES",1998,1,2,"Lesotho",0,"Partial democracy with factionalism",1,0.88087797164917,0.380677968263626,0,0,0,0,0.868120551109314,7.44190692901611,4.4212474822998,0,1,7.18535661697388,0,"Y","Y","",1
"220","LIB",1958,5,1,"Libya",0,"Full autocracy",0,0.82355123758316,0.960799992084503,0,0,1,0,0.62527996301651,7.05961751937866,1.95469844341278,0,0,6.43775177001953,0,"Y","Y","",1
"221","LIB",1970,5,2,"Libya",0,"Full autocracy",0,0.82355123758316,0.960799992084503,0,0,1,0,0.202572971582413,7.51207113265991,1.95469844341278,0,0,6.97354316711426,0,"Y","Y","",1
"222","LIB",1981,5,1,"Libya",0,"Full autocracy",0,0.868684113025665,0.980199992656708,0,0,1,0,-0.00947874411940575,7.97522068023682,1.95469844341278,0,0,7.69848299026489,0,"Y","","",1
"223","LIB",1991,5,1,"Libya",0,"Full autocracy",0,0.859950006008148,0.980199992656708,0,0,1,0,-0.0556271113455296,8.3459300994873,1.95469844341278,0,0,8.49801063537598,0,"Y","Y","",1
"224","MAA",1963,1,2,"Mauritania",0,"Full autocracy",0,0.404751896858215,0.941799998283386,1,0,0,0,0.177228167653084,6.931471824646,0,1,0,5.21243286132812,0,"Y","","Y",1
"225","MAA",1973,1,1,"Mauritania",0,"Full autocracy",0,0.404324620962143,0.960799992084503,1,0,0,0,0.32237696647644,7.16472053527832,0,0,0,6.39178323745728,0,"Y","","Y",1
"226","MAA",1980,1,2,"Mauritania",0,"Full autocracy",0,0.404324620962143,0.960799992084503,1,0,0,0,0.391095161437988,7.33432912826538,0,0,0,6.81894588470459,0,"Y","Y","",1
"227","MAA",1983,1,1,"Mauritania",0,"Full autocracy",0,0.403031229972839,0.980199992656708,1,0,0,0,0.513586759567261,7.40731763839722,0,0,0,6.95611667633057,0,"Y","Y","",1
"228","MAA",1990,1,2,"Mauritania",0,"Full autocracy",0,0.403031229972839,0.980199992656708,1,0,0,0,0.62366783618927,7.56992769241333,0,0,0,6.93297481536865,0,"Y","Y","",1
"229","MAA",1996,1,1,"Mauritania",0,"Full autocracy",0,0.399513870477676,0.996007978916168,1,0,0,0,0.758452296257019,7.71467733383179,0,0,0,7.22101020812988,0,"Y","","Y",1
"230","MAG",1962,1,1,"Madagascar",0,"Partial autocracy",0,0.200875997543335,0.345984548330307,0,0,0,0,0.382604241371155,8.59322834014893,3.52046084403992,1,0,5.86078643798828,0,"Y","","Y",1
"231","MAG",1965,1,1,"Madagascar",0,"Partial autocracy",0,0.200875997543335,0.345984548330307,0,0,0,0,0.309641271829605,8.6681957244873,3.52046084403992,1,0,5.88887786865234,0,"Y","Y","",1
"232","MAG",1969,1,1,"Madagascar",0,"Partial autocracy",0,0.200875997543335,0.345984548330307,0,0,0,0,0.380823194980621,8.76873016357422,3.52046084403992,1,0,5.95583724975586,0,"Y","","Y",1
"233","MAG",1972,1,1,"Madagascar",0,"Partial autocracy",0,0.200941830873489,0.324904233217239,0,0,0,0,0.358112752437592,8.8449125289917,3.52046084403992,1,0,6.1114673614502,0,"Y","","Y",1
"234","MAG",1977,1,1,"Madagascar",0,"Full autocracy",0,0.200941830873489,0.324904233217239,0,1,0,0,0.465797036886215,8.97499752044678,3.52046084403992,0,0,6.27476215362549,0,"Y","Y","",1
"235","MAG",1984,1,1,"Madagascar",0,"Full autocracy",0,0.200943276286125,0.309167355298996,0,0,0,0,0.585461735725403,9.16597080230713,3.52046084403992,0,0,6.60258769989014,0,"Y","Y","",1
"236","MAG",1996,1,1,"Madagascar",0,"Partial democracy without factionalism",0,0.201042979955673,0.303214132785797,0,1,0,0,0.853762447834015,9.50263690948486,3.52046084403992,0,1,6.58892631530762,0,"Y","","Y",1
"237","MAG",2003,1,1,"Madagascar",0,"Partial democracy without factionalism",0,0.200964003801346,0.295966178178787,0,0,0,0,1.01820158958435,9.70741176605225,3.52046084403992,0,1,6.69579887390137,0,"Y","","Y",1
"238","MAL",1960,2,2,"Malaysia",1,"Full democracy",0,0.370951801538467,0.347232013940811,0,0,0,0,-0.137425169348717,8.94298362731934,2.75366067886353,0,1,6.05187749862671,0,"Y","","Y",1
"239","MAL",1969,2,1,"Malaysia",1,"Full democracy",1,0.370951801538467,0.347232013940811,0,0,0,0,-0.436886698007584,9.21473026275635,2.75366067886353,0,1,6.49134540557861,0,"Y","","Y",1
"240","MAL",1983,2,2,"Malaysia",1,"Partial democracy with factionalism",0,0.352414816617966,0.370432317256927,0,0,0,0,-0.489548236131668,9.55492210388184,2.75366067886353,1,0,8.04239368438721,0,"Y","Y","",1
"241","MAS",1972,1,2,"Mauritius",0,"Partial democracy without factionalism",0,0.523075878620148,0.362291485071182,0,0,0,0,-0.508772253990173,6.71659469604492,0,0,1,7.02015495300293,0,"Y","","Y",1
"242","MAS",1995,1,1,"Mauritius",0,"Full democracy",0,0.537551283836365,0.362431049346924,0,0,0,0,-0.722355604171753,6.99942255020142,0,0,1,9.19010734558105,0,"Y","","Y",1
